geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0021762,substantia nigra development (GO:0021762),42,4,2.904816903,1.377023108,0.330523516,0.915144801,5354;4129;6271;57447,NDRG2;PLP1;MAOB;S100A1
GO:0097553,calcium ion transmembrane import into cytosol (GO:0097553),42,4,2.904816903,1.377023108,0.330523516,0.915144801,6366;2247;6263;6261,RYR3;FGF2;CCL21;RYR1
GO:0042177,negative regulation of protein catabolic process (GO:0042177),42,4,2.904816903,1.377023108,0.330523516,0.915144801,6622;1956;4085;7079,TIMP4;SNCA;EGFR;MAD2L1
GO:1990573,potassium ion import across plasma membrane (GO:1990573),42,4,2.904816903,1.377023108,0.330523516,0.915144801,477;10060;482;84561,ATP1A2;ATP1B2;SLC12A8;ABCC9
GO:0022607,cellular component assembly (GO:0022607),258,20,17.84387526,1.120832762,0.330574127,0.915144801,9368;2934;11170;10810;825;57502;84612;6711;10891;57381;58480;5317;2318;55679;3861;116238;2824;9319;3038;2175,FAM107A;HAS3;LIMS2;TLCD1;GSN;RHOJ;TRIP13;WASF3;SPTBN1;CAPN3;GPM6B;PPARGC1A;RHOU;KRT14;PKP1;FANCA;FLNC;SLC9A3R1;NLGN4X;PARD6B
GO:0072091,regulation of stem cell proliferation (GO:0072091),17,2,1.175759223,1.701028545,0.330809541,0.915144801,6664;4072,EPCAM;SOX11
GO:1900017,positive regulation of cytokine production involved in inflammatory response (GO:1900017),17,2,1.175759223,1.701028545,0.330809541,0.915144801,3569;115362,IL6;GBP5
GO:1900225,regulation of NLRP3 inflammasome complex assembly (GO:1900225),17,2,1.175759223,1.701028545,0.330809541,0.915144801,948;115362,CD36;GBP5
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880),17,2,1.175759223,1.701028545,0.330809541,0.915144801,154;150,ADRB2;ADRA2A
GO:0086064,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),17,2,1.175759223,1.701028545,0.330809541,0.915144801,477;482,ATP1A2;ATP1B2
GO:0046597,negative regulation of viral entry into host cell (GO:0046597),17,2,1.175759223,1.701028545,0.330809541,0.915144801,2934;5806,GSN;PTX3
GO:0030194,positive regulation of blood coagulation (GO:0030194),17,2,1.175759223,1.701028545,0.330809541,0.915144801,2152;2161,F3;F12
GO:0009792,embryo development ending in birth or egg hatching (GO:0009792),17,2,1.175759223,1.701028545,0.330809541,0.915144801,2299;56977,STOX2;FOXI1
GO:0035909,aorta morphogenesis (GO:0035909),17,2,1.175759223,1.701028545,0.330809541,0.915144801,23493;4638,MYLK;HEY2
GO:0036149,phosphatidylinositol acyl-chain remodeling (GO:0036149),17,2,1.175759223,1.701028545,0.330809541,0.915144801,5321;5320,PLA2G4A;PLA2G2A
GO:0010714,positive regulation of collagen metabolic process (GO:0010714),17,2,1.175759223,1.701028545,0.330809541,0.915144801,90993;55323,LARP6;CREB3L1
GO:1903307,positive regulation of regulated secretory pathway (GO:1903307),17,2,1.175759223,1.701028545,0.330809541,0.915144801,3745;8447,KCNB1;DOC2B
GO:0009890,negative regulation of biosynthetic process (GO:0009890),17,2,1.175759223,1.701028545,0.330809541,0.915144801,3569;225,ABCD2;IL6
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),17,2,1.175759223,1.701028545,0.330809541,0.915144801,9370;83643,ADIPOQ;CCDC3
GO:0016540,protein autoprocessing (GO:0016540),17,2,1.175759223,1.701028545,0.330809541,0.915144801,5653;2161,F12;KLK6
GO:0003184,pulmonary valve morphogenesis (GO:0003184),17,2,1.175759223,1.701028545,0.330809541,0.915144801,64220;23493,HEY2;STRA6
GO:0061311,cell surface receptor signaling pathway involved in heart development (GO:0061311),17,2,1.175759223,1.701028545,0.330809541,0.915144801,650;23493,BMP2;HEY2
GO:0050435,amyloid-beta metabolic process (GO:0050435),17,2,1.175759223,1.701028545,0.330809541,0.915144801,4311;4248,MME;MGAT3
GO:0015749,monosaccharide transmembrane transport (GO:0015749),17,2,1.175759223,1.701028545,0.330809541,0.915144801,6523;55974,SLC50A1;SLC5A1
GO:0007221,positive regulation of transcription of Notch receptor target (GO:0007221),17,2,1.175759223,1.701028545,0.330809541,0.915144801,9787;84441,DLGAP5;MAML2
GO:0061952,midbody abscission (GO:0061952),17,2,1.175759223,1.701028545,0.330809541,0.915144801,10112;55165,KIF20A;CEP55
GO:1903321,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),55,5,3.803926897,1.314431148,0.331341097,0.915144801,825;857;9636;10253;153769,SPRY2;CAV1;CAPN3;ISG15;SH3RF2
GO:1903530,regulation of secretion by cell (GO:1903530),55,5,3.803926897,1.314431148,0.331341097,0.915144801,301;6288;9627;3993;25837,ANXA1;SAA1;RAB26;LLGL2;SNCAIP
GO:0000122,negative regulation of transcription by RNA polymerase II (GO:0000122),677,50,46.82288199,1.067853961,0.33294164,0.915144801,7538;6622;5468;857;5138;6663;9212;5347;650;3204;23493;2625;7704;10157;6664;1910;4781;1906;10365;654;5727;4212;63976;130497;1869;2305;7068;8013;467;3725;2296;2908;9314;57761;50943;2146;90865;29128;5187;79192;51222;93986;3400;53335;25803;2354;5178;23492;84733;9079,PER1;UHRF1;CBX7;PLK1;FOXM1;FOSB;ZBTB16;PDE2A;CAV1;OSR1;HOXA7;AURKB;ID4;EZH2;SNCA;LDB2;IL33;MEIS2;IRX1;BMP2;PPARG;SOX10;E2F1;NFIB;NR3C1;AASS;EDNRB;JUN;KLF4;ZNF219;FOXP3;ZFP36;ATF3;TRIB3;PTCH1;THRB;FOXP2;BMP6;PRDM16;HEY2;EDN1;FOXC1;CBX2;KLF2;NR4A3;PEG3;BCL11A;GATA3;SOX11;SPDEF
GO:0030178,negative regulation of Wnt signaling pathway (GO:0030178),190,15,13.14083837,1.141479682,0.335398188,0.915144801,9368;857;7481;650;64321;4435;6422;8322;4038;3489;27303;25928;92162;147495;11197,IGFBP6;WIF1;CAV1;SFRP1;APCDD1;RBMS3;BMP2;TMEM88;SOSTDC1;LRP4;SOX17;FZD4;CITED1;WNT11;SLC9A3R1
GO:0050804,modulation of chemical synaptic transmission (GO:0050804),109,9,7.538691487,1.193841135,0.34069215,0.915144801,1000;9627;57502;5649;9370;9783;477;23542;23237,ATP1A2;RELN;ADIPOQ;ARC;RIMS3;MAPK8IP2;SNCAIP;NLGN4X;CDH2
GO:0048525,negative regulation of viral process (GO:0048525),69,6,4.772199198,1.257281968,0.342482904,0.915144801,7538;4057;6590;9636;8638;5806,PTX3;ZFP36;ISG15;OASL;SLPI;LTF
GO:0030833,regulation of actin filament polymerization (GO:0030833),69,6,4.772199198,1.257281968,0.342482904,0.915144801,25802;6366;274;23189;256949;343578,LMOD1;KANK1;KANK3;CCL21;BIN1;ARHGAP40
GO:0045937,positive regulation of phosphate metabolic process (GO:0045937),30,3,2.074869217,1.445874263,0.344207521,0.915144801,6622;1956;5745,SNCA;EGFR;PTH1R
GO:1905475,regulation of protein localization to membrane (GO:1905475),30,3,2.074869217,1.445874263,0.344207521,0.915144801,2934;2719;6711,GPC3;GSN;SPTBN1
GO:0048844,artery morphogenesis (GO:0048844),30,3,2.074869217,1.445874263,0.344207521,0.915144801,64220;2348;23493,FOLR1;HEY2;STRA6
GO:1903749,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),56,5,3.873089204,1.290959164,0.345320951,0.915144801,8626;5366;58480;1869;22885,E2F1;TP63;RHOU;ABLIM3;PMAIP1
GO:0032731,positive regulation of interleukin-1 beta production (GO:0032731),56,5,3.873089204,1.290959164,0.345320951,0.915144801,3569;4023;948;115362;1958,LPL;EGR1;CD36;IL6;GBP5
GO:0006820,anion transport (GO:0006820),43,4,2.973979211,1.344999315,0.346596655,0.915144801,9429;9058;6581;57030,SLC17A7;SLC22A3;ABCG2;SLC13A2
GO:0050772,positive regulation of axonogenesis (GO:0050772),43,4,2.973979211,1.344999315,0.346596655,0.915144801,4804;4915;91584;79006,NTRK2;NGFR;PLXNA4;METRN
GO:0046546,development of primary male sexual characteristics (GO:0046546),43,4,2.973979211,1.344999315,0.346596655,0.915144801,3815;3624;2625;8644,INHBA;KIT;AKR1C3;GATA3
GO:0008584,male gonad development (GO:0008584),43,4,2.973979211,1.344999315,0.346596655,0.915144801,3815;3624;2625;8644,INHBA;KIT;AKR1C3;GATA3
GO:0008088,axo-dendritic transport (GO:0008088),6,1,0.414973843,2.409790439,0.34955456,0.915144801,320,APBA1
GO:0030643,cellular phosphate ion homeostasis (GO:0030643),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10568,SLC34A2
GO:0072502,cellular trivalent inorganic anion homeostasis (GO:0072502),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10568,SLC34A2
GO:0071221,cellular response to bacterial lipopeptide (GO:0071221),6,1,0.414973843,2.409790439,0.34955456,0.915144801,948,CD36
GO:0034141,positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),6,1,0.414973843,2.409790439,0.34955456,0.915144801,857,CAV1
GO:0071474,cellular hyperosmotic response (GO:0071474),6,1,0.414973843,2.409790439,0.34955456,0.915144801,358,AQP1
GO:1905216,positive regulation of RNA binding (GO:1905216),6,1,0.414973843,2.409790439,0.34955456,0.915144801,55323,LARP6
GO:0006549,isoleucine metabolic process (GO:0006549),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10993,SDS
GO:0030252,growth hormone secretion (GO:0030252),6,1,0.414973843,2.409790439,0.34955456,0.915144801,8425,LTBP4
GO:0060050,positive regulation of protein glycosylation (GO:0060050),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10267,RAMP1
GO:0051481,negative regulation of cytosolic calcium ion concentration (GO:0051481),6,1,0.414973843,2.409790439,0.34955456,0.915144801,477,ATP1A2
GO:0015812,gamma-aminobutyric acid transport (GO:0015812),6,1,0.414973843,2.409790439,0.34955456,0.915144801,9368,SLC9A3R1
GO:1901164,negative regulation of trophoblast cell migration (GO:1901164),6,1,0.414973843,2.409790439,0.34955456,0.915144801,130399,ACVR1C
GO:0033004,negative regulation of mast cell activation (GO:0033004),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5169,ENPP3
GO:0060242,contact inhibition (GO:0060242),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2191,FAP
GO:1901552,positive regulation of endothelial cell development (GO:1901552),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7122,CLDN5
GO:1903142,positive regulation of establishment of endothelial barrier (GO:1903142),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7122,CLDN5
GO:0090315,negative regulation of protein targeting to membrane (GO:0090315),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3753,KCNE1
GO:0035855,megakaryocyte development (GO:0035855),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3815,KIT
GO:0060441,epithelial tube branching involved in lung morphogenesis (GO:0060441),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2255,FGF10
GO:0060019,radial glial cell differentiation (GO:0060019),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2255,FGF10
GO:0044058,regulation of digestive system process (GO:0044058),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2255,FGF10
GO:1900122,positive regulation of receptor binding (GO:1900122),6,1,0.414973843,2.409790439,0.34955456,0.915144801,4318,MMP9
GO:0031290,retinal ganglion cell axon guidance (GO:0031290),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2047,EPHB1
GO:0050957,equilibrioception (GO:0050957),6,1,0.414973843,2.409790439,0.34955456,0.915144801,64072,CDH23
GO:0060297,regulation of sarcomere organization (GO:0060297),6,1,0.414973843,2.409790439,0.34955456,0.915144801,1906,EDN1
GO:0048845,venous blood vessel morphogenesis (GO:0048845),6,1,0.414973843,2.409790439,0.34955456,0.915144801,147372,CCBE1
GO:0055015,ventricular cardiac muscle cell development (GO:0055015),6,1,0.414973843,2.409790439,0.34955456,0.915144801,23493,HEY2
GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway (GO:1900748),6,1,0.414973843,2.409790439,0.34955456,0.915144801,147372,CCBE1
GO:0010310,regulation of hydrogen peroxide metabolic process (GO:0010310),6,1,0.414973843,2.409790439,0.34955456,0.915144801,4314,MMP3
GO:0030091,protein repair (GO:0030091),6,1,0.414973843,2.409790439,0.34955456,0.915144801,253827,MSRB3
GO:0042976,activation of Janus kinase activity (GO:0042976),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2690,GHR
GO:0035357,peroxisome proliferator activated receptor signaling pathway (GO:0035357),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5468,PPARG
GO:1901897,regulation of relaxation of cardiac muscle (GO:1901897),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3270,HRC
GO:2000169,regulation of peptidyl-cysteine S-nitrosylation (GO:2000169),6,1,0.414973843,2.409790439,0.34955456,0.915144801,1756,DMD
GO:0071286,cellular response to magnesium ion (GO:0071286),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6263,RYR3
GO:0009992,cellular water homeostasis (GO:0009992),6,1,0.414973843,2.409790439,0.34955456,0.915144801,358,AQP1
GO:0060373,regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373),6,1,0.414973843,2.409790439,0.34955456,0.915144801,55800,SCN3B
GO:0034698,response to gonadotropin (GO:0034698),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7049,TGFBR3
GO:1901098,positive regulation of autophagosome maturation (GO:1901098),6,1,0.414973843,2.409790439,0.34955456,0.915144801,154,ADRB2
GO:0001844,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5366,PMAIP1
GO:0070417,cellular response to cold (GO:0070417),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2308,FOXO1
GO:0002579,positive regulation of antigen processing and presentation (GO:0002579),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6366,CCL21
GO:0002606,positive regulation of dendritic cell antigen processing and presentation (GO:0002606),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6366,CCL21
GO:1905331,negative regulation of morphogenesis of an epithelium (GO:1905331),6,1,0.414973843,2.409790439,0.34955456,0.915144801,23213,SULF1
GO:0031622,positive regulation of fever generation (GO:0031622),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5743,PTGS2
GO:1903721,positive regulation of I-kappaB phosphorylation (GO:1903721),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6376,CX3CL1
GO:1902237,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5366,PMAIP1
GO:0032410,negative regulation of transporter activity (GO:0032410),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6622,SNCA
GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),6,1,0.414973843,2.409790439,0.34955456,0.915144801,4804,NGFR
GO:0090077,foam cell differentiation (GO:0090077),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5468,PPARG
GO:0010742,macrophage derived foam cell differentiation (GO:0010742),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5468,PPARG
GO:0015871,choline transport (GO:0015871),6,1,0.414973843,2.409790439,0.34955456,0.915144801,80736,SLC44A4
GO:0070100,negative regulation of chemokine-mediated signaling pathway (GO:0070100),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6586,SLIT3
GO:0033574,response to testosterone (GO:0033574),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6696,SPP1
GO:0046130,purine ribonucleoside catabolic process (GO:0046130),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7498,XDH
GO:0001767,establishment of lymphocyte polarity (GO:0001767),6,1,0.414973843,2.409790439,0.34955456,0.915144801,6366,CCL21
GO:0035754,B cell chemotaxis (GO:0035754),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10563,CXCL13
GO:0033634,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),6,1,0.414973843,2.409790439,0.34955456,0.915144801,10563,CXCL13
GO:0002889,regulation of immunoglobulin mediated immune response (GO:0002889),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7292,TNFSF4
GO:1903997,positive regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903997),6,1,0.414973843,2.409790439,0.34955456,0.915144801,4915,NTRK2
GO:0045630,positive regulation of T-helper 2 cell differentiation (GO:0045630),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7292,TNFSF4
GO:0009059,macromolecule biosynthetic process (GO:0009059),6,1,0.414973843,2.409790439,0.34955456,0.915144801,1289,COL5A1
GO:2000323,negative regulation of glucocorticoid receptor signaling pathway (GO:2000323),6,1,0.414973843,2.409790439,0.34955456,0.915144801,5187,PER1
GO:0010749,regulation of nitric oxide mediated signal transduction (GO:0010749),6,1,0.414973843,2.409790439,0.34955456,0.915144801,1956,EGFR
GO:0014060,regulation of epinephrine secretion (GO:0014060),6,1,0.414973843,2.409790439,0.34955456,0.915144801,150,ADRA2A
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043),6,1,0.414973843,2.409790439,0.34955456,0.915144801,168667,BMPER
GO:1903242,regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),6,1,0.414973843,2.409790439,0.34955456,0.915144801,2308,FOXO1
GO:0003223,ventricular compact myocardium morphogenesis (GO:0003223),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7049,TGFBR3
GO:1900037,regulation of cellular response to hypoxia (GO:1900037),6,1,0.414973843,2.409790439,0.34955456,0.915144801,947,CD34
GO:0007172,signal complex assembly (GO:0007172),6,1,0.414973843,2.409790439,0.34955456,0.915144801,23542,MAPK8IP2
GO:0033089,positive regulation of T cell differentiation in thymus (GO:0033089),6,1,0.414973843,2.409790439,0.34955456,0.915144801,101,ADAM8
GO:0070092,regulation of glucagon secretion (GO:0070092),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3569,IL6
GO:2000659,regulation of interleukin-1-mediated signaling pathway (GO:2000659),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3569,IL6
GO:0032494,response to peptidoglycan (GO:0032494),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3569,IL6
GO:0072540,T-helper 17 cell lineage commitment (GO:0072540),6,1,0.414973843,2.409790439,0.34955456,0.915144801,3569,IL6
GO:0002828,regulation of type 2 immune response (GO:0002828),6,1,0.414973843,2.409790439,0.34955456,0.915144801,7292,TNFSF4
GO:0035356,cellular triglyceride homeostasis (GO:0035356),6,1,0.414973843,2.409790439,0.34955456,0.915144801,84649,DGAT2
GO:0051005,negative regulation of lipoprotein lipase activity (GO:0051005),6,1,0.414973843,2.409790439,0.34955456,0.915144801,51129,ANGPTL4
GO:0010886,positive regulation of cholesterol storage (GO:0010886),6,1,0.414973843,2.409790439,0.34955456,0.915144801,4023,LPL
