geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0051094,positive regulation of developmental process (GO:0051094),174,14,11.99877709,1.166785573,0.313751561,0.917296027,23242;991;6790;6722;9378;7704;5649;653;10411;7037;5168;2260;7804;1634,ZBTB16;AURKA;RELN;BMP5;NRXN1;SRF;CDC20;DCN;LRP8;RAPGEF3;FGFR1;ENPP2;TFRC;COBL
GO:0019221,cytokine-mediated signaling pathway (GO:0019221),618,46,42.61634622,1.079398026,0.314088898,0.917645969,1901;3815;6366;2690;3569;3570;1511;596;2920;2537;4609;8742;6387;4684;2247;3953;6376;3082;4312;2162;332;6347;9021;9636;11213;2353;58985;3726;6935;3590;3572;1440;4692;1052;7804;1958;146433;3977;3663;64388;1326;57161;4001;85480;330;90865,IL6;CTSG;GREM2;NCAM1;IL33;FOS;EGR1;FGF2;IL34;CXCL12;BIRC5;TSLP;CSF3;F13A1;IL6ST;S1PR1;CX3CL1;GHR;SOCS3;BCL2;CCL2;LMNB1;LRP8;ZEB1;CXCL2;LIFR;MAP3K8;LEPR;HGF;TNFSF12;BIRC3;IL11RA;KIT;IRAK3;NDN;IL22RA1;CEBPD;ISG15;CCL21;JUNB;MMP1;PELI2;IL6R;IRF5;IFI6;MYC
GO:0022603,regulation of anatomical structure morphogenesis (GO:0022603),120,10,8.275018683,1.208456486,0.314176577,0.917645969,23043;3569;10979;6383;4208;2247;120892;6422;55022;7694,IL6;SFRP1;FGF2;LRRK2;MEF2C;PID1;SDC2;FERMT2;ZNF135;TNIK
GO:0018210,peptidyl-threonine modification (GO:0018210),67,6,4.620218765,1.298639806,0.315081921,0.919778465,7048;11113;983;1111;120892;388228,TGFBR2;LRRK2;CDK1;CIT;CHEK1;SBK1
GO:0002690,positive regulation of leukocyte chemotaxis (GO:0002690),54,5,3.723758408,1.342729429,0.315212716,0.919778465,2621;3569;3570;6387;146433,IL6;IL34;CXCL12;GAS6;IL6R
GO:0006835,dicarboxylic acid transport (GO:0006835),29,3,1.999796182,1.500152879,0.323132028,0.936983499,65010;6573;2350,SLC26A6;SLC19A1;FOLR2
GO:0051348,negative regulation of transferase activity (GO:0051348),29,3,1.999796182,1.500152879,0.323132028,0.936983499,7538;80119;1028,ZFP36;PIF1;CDKN1C
GO:0032689,negative regulation of interferon-gamma production (GO:0032689),29,3,1.999796182,1.500152879,0.323132028,0.936983499,2621;3624;558,INHBA;GAS6;AXL
GO:0061045,negative regulation of wound healing (GO:0061045),29,3,1.999796182,1.500152879,0.323132028,0.936983499,947;2247;7035,CD34;FGF2;TFPI
GO:0046686,response to cadmium ion (GO:0046686),29,3,1.999796182,1.500152879,0.323132028,0.936983499,23498;4499;2353,HAAO;FOS;MT1M
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),42,4,2.896256539,1.381093127,0.328539465,0.936983499,653;6422;23017;672,FAIM2;SFRP1;BMP5;BRCA1
GO:1903321,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),55,5,3.792716897,1.318316167,0.329084729,0.936983499,857;6659;8864;9636;9532,SOX4;PER2;CAV1;BAG2;ISG15
GO:0015868,purine ribonucleotide transport (GO:0015868),17,2,1.172294313,1.706056216,0.329500066,0.936983499,291;6573,SLC19A1;SLC25A4
GO:0072091,regulation of stem cell proliferation (GO:0072091),17,2,1.172294313,1.706056216,0.329500066,0.936983499,2192;4072,FBLN1;EPCAM
GO:0071398,cellular response to fatty acid (GO:0071398),17,2,1.172294313,1.706056216,0.329500066,0.936983499,5166;55022,PDK4;PID1
GO:2000738,positive regulation of stem cell differentiation (GO:2000738),17,2,1.172294313,1.706056216,0.329500066,0.936983499,221662;6910,RBM24;TBX5
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880),17,2,1.172294313,1.706056216,0.329500066,0.936983499,154;150,ADRA2A;ADRB2
GO:0072529,pyrimidine-containing compound catabolic process (GO:0072529),17,2,1.172294313,1.706056216,0.329500066,0.936983499,4907;1808,DPYSL2;NT5E
GO:0031529,ruffle organization (GO:0031529),17,2,1.172294313,1.706056216,0.329500066,0.936983499,7168;6366,TPM1;CCL21
GO:0046597,negative regulation of viral entry into host cell (GO:0046597),17,2,1.172294313,1.706056216,0.329500066,0.936983499,2934;5806,GSN;PTX3
GO:0033688,regulation of osteoblast proliferation (GO:0033688),17,2,1.172294313,1.706056216,0.329500066,0.936983499,6422;4330,SFRP1;MN1
GO:0042063,gliogenesis (GO:0042063),17,2,1.172294313,1.706056216,0.329500066,0.936983499,4781;5649,RELN;NFIB
GO:0010669,epithelial structure maintenance (GO:0010669),17,2,1.172294313,1.706056216,0.329500066,0.936983499,12;7033,SERPINA3;TFF3
GO:0035909,aorta morphogenesis (GO:0035909),17,2,1.172294313,1.706056216,0.329500066,0.936983499,56999;4638,MYLK;ADAMTS9
GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),17,2,1.172294313,1.706056216,0.329500066,0.936983499,84722;894,CCND2;PSRC1
GO:0036149,phosphatidylinositol acyl-chain remodeling (GO:0036149),17,2,1.172294313,1.706056216,0.329500066,0.936983499,8605;5320,PLA2G4C;PLA2G2A
GO:0031341,regulation of cell killing (GO:0031341),17,2,1.172294313,1.706056216,0.329500066,0.936983499,8324;3075,FZD7;CFH
GO:0043457,regulation of cellular respiration (GO:0043457),17,2,1.172294313,1.706056216,0.329500066,0.936983499,63976;863,CBFA2T3;PRDM16
GO:0032780,negative regulation of ATPase activity (GO:0032780),17,2,1.172294313,1.706056216,0.329500066,0.936983499,7139;5350,PLN;TNNT2
GO:0009890,negative regulation of biosynthetic process (GO:0009890),17,2,1.172294313,1.706056216,0.329500066,0.936983499,3569;11117,IL6;EMILIN1
GO:0071359,cellular response to dsRNA (GO:0071359),17,2,1.172294313,1.706056216,0.329500066,0.936983499,857;81035,CAV1;COLEC12
GO:0001919,regulation of receptor recycling (GO:0001919),17,2,1.172294313,1.706056216,0.329500066,0.936983499,6622;11149,BVES;SNCA
GO:0060037,pharyngeal system development (GO:0060037),17,2,1.172294313,1.706056216,0.329500066,0.936983499,51804;653,BMP5;SIX4
GO:0045922,negative regulation of fatty acid metabolic process (GO:0045922),17,2,1.172294313,1.706056216,0.329500066,0.936983499,341;672,BRCA1;APOC1
GO:0043691,reverse cholesterol transport (GO:0043691),17,2,1.172294313,1.706056216,0.329500066,0.936983499,1066;1191,CLU;CES1
GO:0030277,maintenance of gastrointestinal epithelium (GO:0030277),17,2,1.172294313,1.706056216,0.329500066,0.936983499,12;7033,SERPINA3;TFF3
GO:0061952,midbody abscission (GO:0061952),17,2,1.172294313,1.706056216,0.329500066,0.936983499,10112;55165,KIF20A;CEP55
GO:0008277,regulation of G protein-coupled receptor signaling pathway (GO:0008277),82,7,5.6545961,1.237931034,0.336146376,0.936983499,11343;2869;718;5997;2788;8786;8490,RGS2;MGLL;GNG7;RGS5;C3;GRK5;RGS11
GO:0045911,positive regulation of DNA recombination (GO:0045911),30,3,2.068754671,1.450147783,0.342490969,0.936983499,7037;8914;10635,TIMELESS;RAD51AP1;TFRC
GO:0050433,regulation of catecholamine secretion (GO:0050433),30,3,2.068754671,1.450147783,0.342490969,0.936983499,6622;83849;23208,SYT15;SYT11;SNCA
GO:1900271,regulation of long-term synaptic potentiation (GO:1900271),30,3,2.068754671,1.450147783,0.342490969,0.936983499,11170;2048;5649,FAM107A;RELN;EPHB2
GO:0002009,morphogenesis of an epithelium (GO:0002009),30,3,2.068754671,1.450147783,0.342490969,0.936983499,6663;3853;8914,SOX10;TIMELESS;KRT6A
GO:0099024,plasma membrane invagination (GO:0099024),30,3,2.068754671,1.450147783,0.342490969,0.936983499,2934;9212;51454,GSN;AURKB;GULP1
GO:1903039,positive regulation of leukocyte cell-cell adhesion (GO:1903039),30,3,2.068754671,1.450147783,0.342490969,0.936983499,3569;6347;8013,NR4A3;IL6;CCL2
GO:0043392,negative regulation of DNA binding (GO:0043392),30,3,2.068754671,1.450147783,0.342490969,0.936983499,8864;1869;22927,PER2;E2F1;HABP4
GO:0048704,embryonic skeletal system morphogenesis (GO:0048704),30,3,2.068754671,1.450147783,0.342490969,0.936983499,7048;6495;5156,TGFBR2;SIX1;PDGFRA
GO:0048514,blood vessel morphogenesis (GO:0048514),56,5,3.861675386,1.294774806,0.343014355,0.936983499,7048;857;7049;54922;64321,SOX17;TGFBR2;TGFBR3;CAV1;RASIP1
GO:0070098,chemokine-mediated signaling pathway (GO:0070098),56,5,3.861675386,1.294774806,0.343014355,0.936983499,6366;2920;6387;6376;6347,CXCL12;CX3CL1;CCL2;CXCL2;CCL21
GO:0031348,negative regulation of defense response (GO:0031348),83,7,5.723554589,1.223016203,0.347552441,0.936983499,5734;114548;5740;145581;27293;11213;9314,KLF4;LRFN5;PTGIS;IRAK3;NLRP3;PTGER4;SMPDL3B
GO:0051225,spindle assembly (GO:0051225),83,7,5.723554589,1.223016203,0.347552441,0.936983499,2316;22974;3832;1104;4751;3833;57519,NEK2;TPX2;KIF11;KIFC1;FLNA;STARD9;RCC1
GO:0045647,negative regulation of erythrocyte differentiation (GO:0045647),6,1,0.413750934,2.416912972,0.348699399,0.936983499,7538,ZFP36
GO:0010042,response to manganese ion (GO:0010042),6,1,0.413750934,2.416912972,0.348699399,0.936983499,120892,LRRK2
GO:0030643,cellular phosphate ion homeostasis (GO:0030643),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5167,ENPP1
GO:0072502,cellular trivalent inorganic anion homeostasis (GO:0072502),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5167,ENPP1
GO:0045719,negative regulation of glycogen biosynthetic process (GO:0045719),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5167,ENPP1
GO:0045622,regulation of T-helper cell differentiation (GO:0045622),6,1,0.413750934,2.416912972,0.348699399,0.936983499,4602,MYB
GO:0010985,negative regulation of lipoprotein particle clearance (GO:0010985),6,1,0.413750934,2.416912972,0.348699399,0.936983499,341,APOC1
GO:1905868,regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868),6,1,0.413750934,2.416912972,0.348699399,0.936983499,221662,RBM24
GO:0034141,positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),6,1,0.413750934,2.416912972,0.348699399,0.936983499,857,CAV1
GO:0071869,response to catecholamine (GO:0071869),6,1,0.413750934,2.416912972,0.348699399,0.936983499,8013,NR4A3
GO:0032373,positive regulation of sterol transport (GO:0032373),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5244,ABCB4
GO:0030252,growth hormone secretion (GO:0030252),6,1,0.413750934,2.416912972,0.348699399,0.936983499,8425,LTBP4
GO:0060050,positive regulation of protein glycosylation (GO:0060050),6,1,0.413750934,2.416912972,0.348699399,0.936983499,10267,RAMP1
GO:1903790,guanine nucleotide transmembrane transport (GO:1903790),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6573,SLC19A1
GO:0051956,negative regulation of amino acid transport (GO:0051956),6,1,0.413750934,2.416912972,0.348699399,0.936983499,8501,SLC43A1
GO:0030835,negative regulation of actin filament depolymerization (GO:0030835),6,1,0.413750934,2.416912972,0.348699399,0.936983499,2934,GSN
GO:1901552,positive regulation of endothelial cell development (GO:1901552),6,1,0.413750934,2.416912972,0.348699399,0.936983499,7122,CLDN5
GO:1903142,positive regulation of establishment of endothelial barrier (GO:1903142),6,1,0.413750934,2.416912972,0.348699399,0.936983499,7122,CLDN5
GO:0097484,dendrite extension (GO:0097484),6,1,0.413750934,2.416912972,0.348699399,0.936983499,66000,TMEM108
GO:0035855,megakaryocyte development (GO:0035855),6,1,0.413750934,2.416912972,0.348699399,0.936983499,3815,KIT
GO:0046877,regulation of saliva secretion (GO:0046877),6,1,0.413750934,2.416912972,0.348699399,0.936983499,358,AQP1
GO:1900122,positive regulation of receptor binding (GO:1900122),6,1,0.413750934,2.416912972,0.348699399,0.936983499,627,BDNF
GO:0031290,retinal ganglion cell axon guidance (GO:0031290),6,1,0.413750934,2.416912972,0.348699399,0.936983499,9353,SLIT2
GO:0044854,plasma membrane raft assembly (GO:0044854),6,1,0.413750934,2.416912972,0.348699399,0.936983499,857,CAV1
GO:0003093,regulation of glomerular filtration (GO:0003093),6,1,0.413750934,2.416912972,0.348699399,0.936983499,2621,GAS6
GO:0003159,morphogenesis of an endothelium (GO:0003159),6,1,0.413750934,2.416912972,0.348699399,0.936983499,388,RHOB
GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway (GO:1900748),6,1,0.413750934,2.416912972,0.348699399,0.936983499,64094,SMOC2
GO:0051648,vesicle localization (GO:0051648),6,1,0.413750934,2.416912972,0.348699399,0.936983499,23208,SYT11
GO:0014897,striated muscle hypertrophy (GO:0014897),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6262,RYR2
GO:0030091,protein repair (GO:0030091),6,1,0.413750934,2.416912972,0.348699399,0.936983499,253827,MSRB3
GO:0042976,activation of Janus kinase activity (GO:0042976),6,1,0.413750934,2.416912972,0.348699399,0.936983499,2690,GHR
GO:0014819,regulation of skeletal muscle contraction (GO:0014819),6,1,0.413750934,2.416912972,0.348699399,0.936983499,1756,DMD
GO:0071286,cellular response to magnesium ion (GO:0071286),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6263,RYR3
GO:0006705,mineralocorticoid biosynthetic process (GO:0006705),6,1,0.413750934,2.416912972,0.348699399,0.936983499,8912,CACNA1H
GO:0009992,cellular water homeostasis (GO:0009992),6,1,0.413750934,2.416912972,0.348699399,0.936983499,358,AQP1
GO:0034698,response to gonadotropin (GO:0034698),6,1,0.413750934,2.416912972,0.348699399,0.936983499,7049,TGFBR3
GO:0097647,amylin receptor signaling pathway (GO:0097647),6,1,0.413750934,2.416912972,0.348699399,0.936983499,10267,RAMP1
GO:0072423,response to DNA damage checkpoint signaling (GO:0072423),6,1,0.413750934,2.416912972,0.348699399,0.936983499,146956,EME1
GO:1903748,negative regulation of establishment of protein localization to mitochondrion (GO:1903748),6,1,0.413750934,2.416912972,0.348699399,0.936983499,120892,LRRK2
GO:0072386,plus-end-directed organelle transport along microtubule (GO:0072386),6,1,0.413750934,2.416912972,0.348699399,0.936983499,79443,FYCO1
GO:0010556,regulation of macromolecule biosynthetic process (GO:0010556),6,1,0.413750934,2.416912972,0.348699399,0.936983499,4286,MITF
GO:0002579,positive regulation of antigen processing and presentation (GO:0002579),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6366,CCL21
GO:0002606,positive regulation of dendritic cell antigen processing and presentation (GO:0002606),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6366,CCL21
GO:0031622,positive regulation of fever generation (GO:0031622),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5733,PTGER3
GO:1903721,positive regulation of I-kappaB phosphorylation (GO:1903721),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6376,CX3CL1
GO:0032410,negative regulation of transporter activity (GO:0032410),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6622,SNCA
GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),6,1,0.413750934,2.416912972,0.348699399,0.936983499,4804,NGFR
GO:0106300,protein-DNA covalent cross-linking repair (GO:0106300),6,1,0.413750934,2.416912972,0.348699399,0.936983499,10293,TRAIP
GO:0015874,norepinephrine transport (GO:0015874),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6581,SLC22A3
GO:1990962,xenobiotic transport across blood-brain barrier (GO:1990962),6,1,0.413750934,2.416912972,0.348699399,0.936983499,5243,ABCB1
GO:0033574,response to testosterone (GO:0033574),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6696,SPP1
GO:0001767,establishment of lymphocyte polarity (GO:0001767),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6366,CCL21
GO:0006032,chitin catabolic process (GO:0006032),6,1,0.413750934,2.416912972,0.348699399,0.936983499,1116,CHI3L1
GO:0006030,chitin metabolic process (GO:0006030),6,1,0.413750934,2.416912972,0.348699399,0.936983499,1116,CHI3L1
GO:1904141,positive regulation of microglial cell migration (GO:1904141),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6376,CX3CL1
GO:0010749,regulation of nitric oxide mediated signal transduction (GO:0010749),6,1,0.413750934,2.416912972,0.348699399,0.936983499,493,ATP2B4
GO:0014060,regulation of epinephrine secretion (GO:0014060),6,1,0.413750934,2.416912972,0.348699399,0.936983499,150,ADRA2A
GO:0090205,positive regulation of cholesterol metabolic process (GO:0090205),6,1,0.413750934,2.416912972,0.348699399,0.936983499,1066,CES1
GO:1903242,regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),6,1,0.413750934,2.416912972,0.348699399,0.936983499,493,ATP2B4
GO:0003223,ventricular compact myocardium morphogenesis (GO:0003223),6,1,0.413750934,2.416912972,0.348699399,0.936983499,7049,TGFBR3
GO:1900037,regulation of cellular response to hypoxia (GO:1900037),6,1,0.413750934,2.416912972,0.348699399,0.936983499,947,CD34
GO:0034334,adherens junction maintenance (GO:0034334),6,1,0.413750934,2.416912972,0.348699399,0.936983499,10979,FERMT2
GO:0007172,signal complex assembly (GO:0007172),6,1,0.413750934,2.416912972,0.348699399,0.936983499,23542,MAPK8IP2
GO:0043586,tongue development (GO:0043586),6,1,0.413750934,2.416912972,0.348699399,0.936983499,51804,SIX4
GO:0070092,regulation of glucagon secretion (GO:0070092),6,1,0.413750934,2.416912972,0.348699399,0.936983499,3569,IL6
GO:2000659,regulation of interleukin-1-mediated signaling pathway (GO:2000659),6,1,0.413750934,2.416912972,0.348699399,0.936983499,3569,IL6
GO:0072540,T-helper 17 cell lineage commitment (GO:0072540),6,1,0.413750934,2.416912972,0.348699399,0.936983499,3569,IL6
GO:0002828,regulation of type 2 immune response (GO:0002828),6,1,0.413750934,2.416912972,0.348699399,0.936983499,114548,NLRP3
GO:0051005,negative regulation of lipoprotein lipase activity (GO:0051005),6,1,0.413750934,2.416912972,0.348699399,0.936983499,341,APOC1
GO:0010986,positive regulation of lipoprotein particle clearance (GO:0010986),6,1,0.413750934,2.416912972,0.348699399,0.936983499,338328,GPIHBP1
GO:0046885,regulation of hormone biosynthetic process (GO:0046885),6,1,0.413750934,2.416912972,0.348699399,0.936983499,1958,EGR1
GO:0043570,maintenance of DNA repeat elements (GO:0043570),6,1,0.413750934,2.416912972,0.348699399,0.936983499,116028,RMI2
GO:2001223,negative regulation of neuron migration (GO:2001223),6,1,0.413750934,2.416912972,0.348699399,0.936983499,6376,CX3CL1
GO:0090184,positive regulation of kidney development (GO:0090184),6,1,0.413750934,2.416912972,0.348699399,0.936983499,4609,MYC
GO:0072311,glomerular epithelial cell differentiation (GO:0072311),6,1,0.413750934,2.416912972,0.348699399,0.936983499,28999,KLF15
GO:0061318,renal filtration cell differentiation (GO:0061318),6,1,0.413750934,2.416912972,0.348699399,0.936983499,28999,KLF15
